product_id,sku,product_name,category,brand,list_price,is_active,attributes_json,created_at,updated_at,etl_batch_id,source_system,source_record_id
aac61deb-c8d5-4634-b0e3-e0f2e1909867,DJ-WOM-BRD-BLA-177,Black Women's Gown,womens-dresses,,129.99,1,,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_prod_177
021c48e9-05a4-4828-b573-1f6a1332d356,NW-10,Ikura,NorthwindCategory,,31.0,1,,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,nw_prod_10
082bacac-c327-428c-b7f1-958033ad96e0,ITC-159,animi,Food,Garcia-Webb,4939.91,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P159
936209c4-4eed-4ae0-a899-5ba456cad505,ITC-423,amet,Clothing,"Myers, Scott and Madden",3180.34,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P423
287cbb6b-c893-427c-b4f8-ae651bb77a5b,ITC-267,quo,Clothing,Kramer and Sons,3580.71,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P267
75d4907a-844b-4084-8dd3-ac0959459cf7,DJ-KIT-BRD-SIL-071,Silver Pot With Glass Cap,kitchen-accessories,,39.99,1,,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_prod_71
3fbb7f15-6237-42f5-b18a-1120fa9cb98f,ITC-196,odit,Electronics,Morrow-Ramos,4659.63,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P196
90d7cbd0-e1dd-4ec5-aa5f-5a6462a66c94,DJ-FUR-ANN-ANN-012,Annibale Colombo Sofa,furniture,Annibale Colombo,2499.99,1,,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_prod_12
d5a12a02-1ce9-41a7-85bc-04f3a5eebfd1,DJ-SUN-FAS-CLA-155,CLASSIC SUN GLASSES,sunglasses,Fashion Shades,24.99,1,,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_prod_155
9e558222-8fde-4c4c-97e4-3458fa5cf130,NW-70,Outback Lager,NorthwindCategory,Northwind,15.0,1,,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,nw_prod_70
7515f809-ef0b-44f0-9a0a-56e720f80510,ITC-257,nemo,Food,Hansen-Thompson,2610.8,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P257
7646f393-cf04-4afd-99df-391f1f9f1b2e,ITC-5,tempore,Food,Carter Inc,1941.09,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P5
7bb07f2e-caf7-4d2d-920f-7f39496f19b6,ITC-121,ut,,"Scott, King and Donaldson",3213.27,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P121
ab931bef-45df-4b30-8db1-ce5154b0964e,ITC-247,earum,Electronics,Smith Ltd,2575.35,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P247
006002b1-87a1-4ce8-896b-d32b1f2e90c2,NW-39,Chartreuse verte,NorthwindCategory,Northwind,18.0,1,,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,nw_prod_39
4d99df59-15b3-4b50-9cf6-d476a882d80f,ITC-191,reprehenderit,Clothing,Rodriguez-Davenport,604.44,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P191
71a0e44c-34bd-4759-8130-7027f5e8e8f7,DJ-MOT-KAW-KAW-114,Kawasaki Z800,motorcycle,Kawasaki,8999.99,1,,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_prod_114
a5a4bc1e-0e4e-4fa0-817f-dcb07546d37f,DJ-MOB-APP-APP-100,Apple Airpods,mobile-accessories,APPLE,87250.97786095203,1,,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_prod_100
6e7d5239-da39-4a1b-947d-2c540db77ef5,ITC-464,libero,Clothing,Myers-Deleon,4793.65,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P464
19d3d63f-53d7-4fc0-9804-3234b06c8d47,ITC-124,ipsam,Clothing,Anderson Inc,3953.69,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P124
e7d9681e-2dca-42da-b32a-76d42d340156,ITC-311,sapiente,Electronics,Watkins-Swanson,3716.18,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P311
d92c0172-1d48-4d8a-b995-f3f92c28659b,ITC-143,commodi,Electronics,"Smith, Burton and Wood",1562.67,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P143
cbee9684-17ae-4cab-9b64-a801f5ee2b50,ITC-244,nulla,Electronics,Mcconnell-Chapman,1240.9,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P244
79bde0a6-7f57-4a31-8141-64624a2acc89,ITC-422,ab,Electronics,Contreras-Lloyd,59925.8591008098,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P422
88fd394a-5a2a-4343-bc66-3531b61ea6c2,DJ-WOM-COM-BLA-185,Black & Brown Slipper,womens-shoes,Comfort Trends  ,19.99,1,,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_prod_185
e9ab542f-31ee-4362-a25c-bfa29bc81438,ITC-128,eius,Clothing,Williams Group,3970.75,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P128
0bb7313b-dbbd-4914-b6f9-f94cb40bef06,DJ-MOB-APP-APP-101,Apple AirPods Max Silver,mobile-accessories,Apple,549.99,1,,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_prod_101
340e39d0-9b3a-41c2-abe7-95703cb6d97a,DJ-BEA-CHI-LIP-004,Red  Lipstick,beauty,Chic Cosmetics,12.99,1,,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_prod_4
d7752581-6cbb-4f8e-aa15-e4adfec8919a,	ITC-246	,ipsam,Food,Long-Oconnell,3351.69,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P246
b86e472d-8ac5-4f90-9694-01db93f1510e,ITC-294,eaque,Electronics,"Washington, Watson and Ward",1312.36,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P294
a9d16ec6-2344-42ae-a714-4c67573524fd,ITC-133,officiis,Electronics,"Hernandez, Hill and Hansen",3206.02,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P133
65368b50-0828-4feb-8898-00c35ba48e1f,DJ-MOT-GEN-GEN-113,Generic Motorcycle,motorcycle,Generic Motors,3999.99,1,,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_prod_113
a40e1b7a-5dde-4166-ab3f-a0076a26432d,ITC-158,quas,Clothing,Evans-Acevedo,538.56,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P158
55d3e7c6-6f26-4a5d-8058-f3bc51f563f4,ITC-77,eum,Electronics,Hamilton LLC,2805.17,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P77
55b92371-3eae-4020-9281-f0a550444ac5,ITC-309,necessitatibus,Electronics,"Cooper, Watkins and Hernandez",3841.46,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P309
c4fba157-3986-4777-9e92-542073b89539,ITC-208,quisquam,Food,Lee-Austin  ,3991.55,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P208
9823ac64-7b80-4135-9843-e31cec827ac6,ITC-106,modi,Clothing,Knight-Lucas,1324.99,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P106
ab2c2384-9509-4880-8533-de31ee856e85,ITC-89,hic,Food,"Brown, Webb and Boone",1475.18,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P89
32a2b780-1f18-4a17-a95b-e1bd7cd57079,ITC-442,alias,Food,"Martinez, Smith and Brown",4890.17,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P442
c21db469-7802-456f-abb3-e4738e21c615,DJ-HOM-BRD-DEC-043,Decoration Swing,home-decoration,,59.99,1,,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_prod_43
18644f21-ad17-4401-a250-df974238d492,Dj-Spo-Brd-Met-150,Metal Baseball Bat,sports-accessories,,29.99,1,,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_prod_150
585da1a9-c895-46d2-a996-71851cc94a77,ITC-435,amet,Electronics,"Rodriguez, Leon and Clayton",2939.01,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P435
e1a8b8c7-8e88-43ac-802e-8b855a4de692,ITC-204,porro,Food,"	Hill, Rivera and Adams	",108.19,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P204
72742f52-44b5-4518-a170-9429c032a66b,ITC-479,voluptas,Food,"Stewart, Moore and Patrick",3324.47,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P479
4a41a3cf-a964-4920-bc98-df5209a24ea2,ITC-99,aliquam,Clothing,"King, Simon and Foley",3553.3,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P99
dd5cefe9-fe99-44e8-9e6f-e31fd2fa84d0,ITC-82,magnam,Clothing,"Navarro, Lewis and Watson",1519.72,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P82
74bda846-93f0-4890-b625-20df93506eea,DJ-TAB-SAM-SAM-161,Samsung Galaxy Tab White,tablets,Samsung,349.99,1,,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_prod_161
ec8eee8e-55c2-41b1-8f21-092a1b4bd662,DJ-MOB-PRO-STU-112,TV Studio Camera Pedestal,mobile-accessories,ProVision,499.99,1,,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_prod_112
0f5142a1-c2b4-4c84-af6f-f176fcce0262,ITC-219,vitae,Food,Dean PLC,2588.33,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P219
6cb596f9-cede-40d2-9584-956e5261660b,ITC-315,ut,Clothing,Vasquez PLC,1180.15,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P315
aa574f1d-ba80-4575-8cfd-0c9b7192a5c8,DJ-LAP-HUA-HUA-080,Huawei Matebook X Pro,laptops,Hauwei,1399.99,1,,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_prod_80
989aa076-a21c-4b51-a3eb-afde012644fa,ITC-169,quaerat,Electronics,Knapp-Walker,3273.28,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P169
28a3381e-73a8-4d80-9a87-2659124f59de,ITC-378,est,Electronics,"Torres, Lynch and Foster",1136.87,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P378
bee55d36-6e3b-4ffe-8739-0e9f2983bb13,ITC-18,modi,Clothing,Rios-Turner,4049.42,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P18
d55035f1-3911-4414-b4f8-16572fb5af47,ITC-352,voluptatum,Electronics,"Simmons, Brown and Dudley",2991.74,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P352
2b2e8577-577e-4280-af27-b3ff405e531d,ITC-64,expedita,Food,"Barron, Edwards and Sandoval",2912.93,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P64
06fd1afe-7921-4b58-b051-a13936402959,ITC-345,ex,Food,"Bates, Best and Jones",573.56,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P345
11517633-c878-4689-b174-ed973d7d5dfd,ITC-278,deserunt,Electronics,"Welch, Brown and Anderson",4070.57,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P278
94d282b2-0b35-4f15-83f7-0cd3d6b3b098,	ITC-482	,dolor,Electronics,"Green, Anderson and Navarro",1776.42,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P482
b5449240-b762-43a1-ba23-4dbc32f2b758,ITC-494,autem,Food,"Lee, Moore and Martinez",4515.9,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P494
2431d34e-fc7c-4150-ac77-7286a7821b65,ITC-366,officiis,Food,Evans-Marshall,2906.15,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P366
628f9d53-60c6-469a-9ff8-e06ab0317239,ITC-47,ea,ELECTRONICS,Lee-Oconnor,1027.58,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P47
479dcf41-8539-4a17-bf02-b141516aaea0,dj-sun-fas-gre-156,Green and Black Glasses,sunglasses,Fashion Shades,34.99,1,,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_prod_156
68a2e211-6a95-44e9-b7ec-85b92876274e,ITC-129,vero,Clothing,Smith-Gibson,3028.35,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P129
649283f5-6bf2-4dcc-9a00-6c360e9cfc96,ITC-473,aut,Food,Rojas-Collins,456.26,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P473
be04d1bc-70f2-4ae7-b060-ca5ca398aa1e,ITC-362,laboriosam,Electronics,Wilkins-Grant,1073.56,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P362
434ea7e3-30bc-4b3e-8fc0-d13606a520dc,ITC-498,quos,Clothing,,3545.01,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P498
17be26c9-0ea4-49b7-b038-58f1cd568e8a,DJ-MEN-GIG-GIG-084,Gigabyte Aorus Men Tshirt,mens-shirts,Gigabyte,24.99,1,,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_prod_84
2c68c5f1-d790-4b37-95af-80c8db43fb57,ITC-232,ex,Electronics,"Morris, Hunt and Aguilar",2730.69,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P232
555da73d-92d8-4ef1-8a0f-1f9c1453b185,DJ-SMA-VIV-VIV-135,Vivo V9,smartphones,Vivo,299.99,1,,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_prod_135
e6814d24-a15a-4be8-8f15-87c4b0d24f96,ITC-342,maxime,Clothing,Landry-Ramos,3298.04,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P342
6b1ce38e-af98-4285-96a9-ebf83ace9c86,ITC-367,illum,Food,"Rodriguez, Martinez and Bass",1106.07,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P367
2048ab66-e29b-48d1-ad5e-c8185cbb7570,ITC-497,consectetur,Electronics,Lowe-Graham,2867.07,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P497
7ca09b22-06b9-42b6-8203-f98cb0a050f2,NW-15,Genen Shouyu,NorthwindCategory,Northwind,15.5,1,,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,nw_prod_15
5e3fcca2-6d47-4ce1-a30b-c9baf9d60f66,	ITC-425	,ut,Clothing,Young Inc,2714.68,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P425
321d16e0-e6f6-49b3-b0f4-7fcee133a320,DJ-WOM-ROL-ROL-192,Rolex Datejust Women,womens-watches,Rolex  ,10999.99,1,,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_prod_192
4afbec24-c445-47f1-b033-12928b3f5483,ITC-108,amet,Electronics,Lam LLC,4163.53,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P108
4374ee63-6c4d-46d4-89b9-02c406d13c7e,DJ-TOP-BRD-BLU-162,Blue Frock,tops,,29.99,1,,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_prod_162
5cf40682-2a92-4b12-831a-54bac383a78a,DJ-SMA-REA-REA-130,Realme XT,smartphones,Realme,349.99,1,,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_prod_130
c9e1ba05-7c29-4348-ac97-41a9748991a9,ITC-386,illo,Electronics,Herrera-Proctor,1350.37,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P386
ce279e6f-828c-48df-82b7-b73b29383cb8,ITC-75,quasi,Clothing,Neal LLC,4910.77,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P75
88a6e13d-311d-4a8c-b7b8-b9c80d390a4d,ITC-365,fugit,Electronics,Taylor LLC,3205.88,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P365
b7bfb6af-85f9-446e-ac05-4739af3d6250,DJ-HOM-BRD-FAM-044,family tree photo frame,home-decoration,,29.99,1,,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_prod_44
8daa7dcc-5a87-440f-8da1-9fa923e0b006,DJ-KIT-BRD-BAM-048,Bamboo Spatula,KITCHEN-ACCESSORIES,,7.99,1,,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_prod_48
dd0f478e-5aa6-4508-9486-e12dc35ce9aa,DJ-KIT-BRD-SPI-073,Spice Rack,kitchen-accessories,,19.99,1,,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_prod_73
bed7074a-79dd-45bf-97c1-83136fa9105b,ITC-252,voluptatem,Food,"Lopez, Martin and Brown",4579.31,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P252
d4439e75-80b1-4af2-a049-f98e6e550d94,ITC-390,quos,Food,Nash Group,3846.65,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P390
79775424-d3fe-4894-a8c9-d856f262b065,ITC-21,praesentium,Clothing,Bryant Ltd,3325.11,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P21
d5564ce9-3b2d-48c2-8037-1c5947f8ebf7,ITC-411,cupiditate,Clothing,Rosales-Brown,4714.3,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P411
75ef4561-4345-40ee-a3ae-cf4f5213b823,ITC-260,earum,	Food	,"Moss, Garcia and Vargas",805.43,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P260
6977b36d-26bc-4cbe-997d-bd769093e4d7,ITC-385,minus,Food,Skinner-Wright,1835.58,1,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,P385
