product_id,sku,product_name,category,brand,list_price,is_active,attributes_json,created_at,updated_at,etl_batch_id,source_system,source_record_id
3c359a11-41c9-5e3f-81fe-ab5a115f84e8,NW-11,Queso Cabrales,NorthwindCategory,Northwind,21.0,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_11
a99e9c01-45e6-52b7-89fb-902c2cd7fce7,NW-12,Queso Manchego La Pastora,NorthwindCategory,Northwind,38.0,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_12
887d4ebe-2413-5eb7-9e40-01da5e82865f,NW-31,Konbu,NorthwindCategory,Northwind,6.0,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_13
67c6a5c9-cc46-54ff-a3a6-2afff248a85a,NW-14,Tofu,NorthwindCategory,Northwind,23.25,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_14
700fd174-efb8-5fb5-91db-77525db2e1af,NW-15,Genen Shouyu,NorthwindCategory,Northwind,15.5,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_15
e8f66539-f4cc-52ef-a21e-b2994583aceb,NW-16,Pavlova,NorthwindCategory,Northwind,17.45,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_16
5c45fbe7-465c-5307-b642-f2bdf9739f99,NW-18,Carnarvon Tigers,NorthwindCategory,Northwind,62.5,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_18
acc151fa-1efc-5d4c-94f6-9dd33540825d,NW-19,Teatime Chocolate Biscuits,NorthwindCategory,Northwind,9.2,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_19
239006a7-0efc-58fb-8e60-45edcc50e92c,NW-20,Sir Rodney's Marmalade,NorthwindCategory,Northwind,81.0,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_20
4f9d181d-fb2f-5304-9a13-6958a4a42bdd,NW-21,Sir Rodney's Scones,NorthwindCategory,Northwind,10.0,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_21
e764185b-59af-5167-8b35-edc718b5809d,NW-22,Gustaf's Knäckebröd,NorthwindCategory,Northwind,21.0,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_22
4e635164-24c4-5612-bf5a-cc0373e64864,NW-23,Tunnbröd,NorthwindCategory,Northwind,9.0,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_23
8acfd916-7741-5ba7-878c-377447bb9939,NW-24,guaraná fantástica,NorthwindCategory,Northwind,4.5,0,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_24
c07da8ad-65ca-5533-93e2-36c0fae68bb4,NW-25,NuNuCa Nuß-NougatC-reme,NorthwindCategory,Northwind,14.0,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_25
515cc5c1-bd38-5d0f-97b8-5065e6b17ca4,NW-26,Gumbär Gummibärchen,NorthwindCategory,Northwind,31.23,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_26
41723dd3-3cdf-5c9b-bb48-2c01601d050b,NW-27,Schoggi Schokolade,NorthwindCategory,Northwind,43.9,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_27
d44a82dc-4210-520f-b360-3b3e7d04098e,NW-28,RÖSSLE SAUERKRAUT,NorthwindCategory,Northwind,45.6,0,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_28
0dd9d8f0-7064-59ce-b10a-cfd8dbb771e5,NW-29,Thüringer Rostbratwurst,NorthwindCategory,Northwind,123.79,0,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_29
adf52476-e08b-5d07-bafc-abc59403fe03,NW-30,Nord-Ost Matjeshering,NorthwindCategory,Northwind,25.89,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_30
1ff34d3f-4f75-54cb-a523-5c95870b85c5,NW-32,Mascarpone Fabioli,NorthwindCategory,Northwind,32.0,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_32
9074d87d-f227-56ed-80a3-d0679d716537,NW-33,Geitost,NorthwindCategory,Northwind,2.5,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_33
69e942bf-825b-5937-b602-25da660a132a,NW-34,Sasquatch Ale,NorthwindCategory,Northwind,14.0,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_34
2cafce71-dc0c-567f-b7b4-79b659529637,NW-35,Steeleye Stout,NorthwindCategory,Northwind,18.0,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_35
570b72e4-6fa4-55d8-8205-1a29430364fb,NW-36,Inlagd Sill,NorthwindCategory,Northwind,19.0,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_36
5acdd96b-bbb1-55a0-aa41-195e9c87b5af,NW-37,Gravad lax,NorthwindCategory,Northwind,26.0,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_37
a1598d3e-8954-5bfa-bc4c-bf25fbced861,NW-38,Côte de Blaye,NorthwindCategory,northwind,263.5,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_38
b35a19b1-3c70-5506-9169-72943a4aacf5,NW-39,Chartreuse verte,NorthwindCategory,Northwind,18.0,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_39
5c0368b3-a8f9-51b7-ad3a-86cef5cc09bc,NW-40,Boston Crab Meat,NorthwindCategory,Northwind,18.4,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_40
bd5fc993-42cd-58f9-b852-e569e082028a,NW-41,Jack's New England Clam Chowder,NorthwindCategory,Northwind,9.65,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_41
ac8d0b31-cd83-5083-a2c4-fb94b83f3277,NW-42,Singaporean Hokkien Fried Mee,Northwindcategory,Northwind,14.0,0,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_42
ce416e7c-a89b-5079-941d-3e5c6385a5c5,NW-43,Ipoh Coffee,NorthwindCategory,Northwind,46.0,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_43
87b228ce-952e-5bfb-ac2d-4f7ab546699a,NW4-4,Gula Malacca,NorthwindCategory,Northwind,19.45,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_44
985c623e-6243-5934-80c7-8a550123500a,Nw-45,Rogede sild,NorthwindCategory,Northwind,9.5,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_45
1c8b715c-355e-5bdc-8f23-f6ab475f3aa5,NW-46,Spegesild,NorthwindCategory,Northwind,12.0,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_46
aa80eea1-947e-562d-b6ab-91b06197b841,nw-48,Chocolade,NorthwindCategory,Northwind,12.75,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_48
f012c035-e143-5752-8476-3ab93706539b,NW-49,Maxilaku,NorthwindCategory,Northwind,20.0,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_49
96ec8920-d84c-52bb-b160-c221542c328c,NW-51,Manjimup Dried Apples,NorthwindCategory,Northwind,53.0,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_51
64d1d2e5-10da-5205-9aa0-79b8741deb2a,NW-52,Filo Mix,northwindcategory,Northwind,7.0,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_52
e2d09b9c-5a4c-592e-b59a-fa64f9a6b9c5,NW-53,Perth Pasties,NorthwindCategory,Northwind,32.8,0,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_53
dc9413ab-7d20-59d8-8c3f-cbdeb827a5d4,NW-54,Tourtière,NorthwindCategory,Northwind,7.45,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_54
524e867d-7cab-5e54-aa6f-0915328af7d5,NW-55,Pât échinois,NorthwindCategory,Northwind,24.0,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_55
5caa3aa1-9661-5b17-b338-5316c8a113b9,Nw-56,Gnocchi di nonna Alice,NorthwindCategory,Northwind,38.0,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_56
391da33a-badf-59b4-a4ae-ba3a0daedcd6,NW-57,Ravioli Angelo,NorthwindCategory,Northwind,19.5,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_57
e390e132-12c8-5fdb-a8ef-da3bc370cc8f,NW-58,Escargots de Bourgogne,NorthwindCategory,Northwind,13.25,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_58
273ad427-82db-55c1-8293-c66102f5cce0,NW-59,Raclette Courdavault,Northwindcategory,Northwind,55.0,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_59
7ba25483-c373-5c3f-98ff-c0883ad41ad2,NW-60,Camembert Pierrot,NorthwindCategory,Northwind,34.0,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_60
1f57b05b-6add-51e8-8a31-ada5248212f9,NW-61,Sirop d'érable,NorthwindCategory,Northwind,28.5,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_61
9b0673f3-301a-5046-83f0-2f63765c43b6,NW-63,Vegie-spread,NORTHWINDCATEGORY,Northwind,43.9,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_63
5de9ee20-a34d-56fb-822e-70d40ae8546e,NW-64,Wimmers gute Semmelknödel,NorthwindCategory,Northwind,33.25,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_64
59f49985-6fdc-5a56-ae98-3c7c46f3f136,NW-65,Louisiana Fiery Hot Pepper Sauce,NorthwindCategory,Northwind,21.05,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_65
c59b00fa-756e-5a38-81d9-88bf02bd76ee,NW-66,Louisiana Hot Spiced Okra,NorthwindCategory,Northwind,17.0,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_66
e92788fe-afa2-5760-b1df-eacc7940ddc2,NW-67,Laughing Lumberjack Lager,NORTHWINDCATEGORY,Northwind,14.0,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_67
ca264c24-fdf5-52ee-953f-ecf28e028e71,NW-68,Scottish Longbreads,NorthwindCategory,Northwind,12.5,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_68
c7b7b021-34c9-5064-90a0-f0a9e82a50ef,NW-69,Gudbrandsdalsost,NorthwindCategory,Northwind,36.0,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_69
7f30543e-559f-50aa-be0b-3bcc826b04f8,NW-70,Outback Lager,NorthwindCategory,Northwind,15.0,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_70
88668a2f-42b4-5dfa-b4cf-4aa7bd082866,NW-72,Mozzarelal di Giovanni,NorthwindCategory,Northwind,34.8,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_72
628cef98-7796-5860-80c0-ffa5a46eda1b,NW-73,Röd Kaviar,northwindcategory,Northwind,15.0,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_73
bd42834f-d94b-5b19-9d92-e1e71bea7e3a,NW-74,Longlife Tofu,NorthwindCategory,Northwind,10.0,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_74
59a97165-e241-5c4f-850f-04dd7d4f7077,NW-75,Rhönbräu Klosterbier,NORTHWINDCATEGORY,Northwind,7.75,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_75
4bf6de28-8729-5810-a6e7-babcde64f726,NW-76,Lakkalikööri,northwindcategory,Northwind,18.0,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_76
794d1d1f-0a0a-5b42-867e-8eaf8f1d4958,NW-77,Original Frankfurter grüne Soße,NorthwindCategory,Northwind,13.0,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,northwind,nw_prod_77
7c2e4986-3f2d-5c7a-a616-be69e14617b0,DJ-BEA-ESS-ESS-001,Essence Mascara Lash Princess,beauty,Essence,9.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_1
910b9786-2a65-5dbf-b169-b535f5b90940,DJ-BEA-GLA-EYE-002,Eyeshadow Palette with Mirror,beauty,Glamour Beauty,19.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_2
dd1500dd-8cb8-50a7-81c8-60e5551a1ec9,DJ-BEA-VEL-POW-003,Powder Canister,beauty,Velvet Touch,14.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_3
8685dfb3-d1df-5e2e-8d8e-5674f00e7fe3,DJ-BEA-CHI-LIP-004,Red Lipstick,beauty,Chic Cosmetics,12.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_4
1775b9a2-1abe-5dbf-bf82-f583261cfc02,DJ-BEA-NAI-NA-I005,Red Nail Polish,beauty,Nail Couture,8.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_5
b3ba2169-331d-5af7-8f48-76416a74fb3d,DJ-FRA-CAL-CAL-006,Calvin Klein CK One,fragrances,Calvin Klein,49.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_6
f366d8d2-3648-5be9-9c81-b15cba78d862,DJ-FRA-CHA-CHA-007,CHANEL COCO NOIR EAU DE,fragrances,Chanel,129.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_7
8deb0fc8-5601-5113-a268-87b1452d2865,DJ-FRA-DIO-DIO-008,Dior J'adore,fargrances,Dior,89.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_8
209dec7d-518f-58fe-b70b-e1279f7cf4ff,DJ-FRA-DOL-DOL-009,Dolce Shine Eau de,fragrances,Dolce & Gabbana,69.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_9
76dc18a7-9103-580d-9252-472c39983b73,DJ-FRA-GUC-GUC-010,Gucci Bloom Eau de,fragrances,Gucci,79.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_10
5e1b222c-3a65-5ad2-b84f-c756d730a519,DJ-FUR-ANN-ANN-011,Annibale Colombo Bed,furniture,annibale colombo,1899.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_11
76dea755-7624-5f36-b60c-38263366bc49,DJ-FUR-ANN-ANN-012,Annibale Colombo Sofa,furniture,Annibale Colombo,2499.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_12
0348ba69-bc58-5058-8865-6d1cc040d213,DJ-UFR-FUR-BED-013,Bedside Table African Cherry,furniture,Furniture Co.,299.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_13
d56f0c3b-a764-5b63-8300-3100047ff9cb,DJ-FUR-KNO-KNO-014,Knoll Saarinen Exceutive Conference Chair,furniture,Knoll,499.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_14
5e038c6f-e757-5f36-b9f5-13c8d06b58b0,DJ-FUR-BAT-WOO-015,Wooden Bathroom Sink With Mirror,furniture,Bath Trends,799.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_15
2806613a-6beb-5cf9-8fb2-4065d4a51fb1,DJ-GRO-BRD-APP-016,Apple,Groceries,,1.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_16
53164bdd-19f9-5459-914f-3340a20ec2f9,DJ-GRO-BRD-BEE-017,Beef Steak,groceries,,12.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_17
9fecaf71-8cb4-5c90-b935-c68f4865f389,DJ-GRO-BRD-FOO-018,Cat Food,Groceries,,8.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_18
e9982f73-f075-5a4c-a618-2394d894d022,DJ-GRO-BRD-CHI-019,Chicken Meat,groceries,,9.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_19
1fb3997e-a4f6-5315-a5ca-4483b268beab,DJ-GOR-BRD-COO-020,Cooking Oil,groceries,,4.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_20
4bef5877-125a-5cfb-a391-1b3f05273428,Dj-Gro-Brd-Cuc-021,Cucumber,groceries,,1.49,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_21
09207e36-cb23-520b-ba04-72ebe22d0ecd,DJ-GRO-BRD-FOO-022,DOG FOOD,groceries,,10.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_22
bd8cc593-8c6d-5525-9e04-51f63d51cc5a,DJ-GRO-BRD-EGG-023,Eggs,groceries,,2.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_23
37201203-b2d6-5ad6-ad03-3ee0816e76ca,Dj-Gro-Brd-Fis-024,Fish Steak,groceries,,14.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_24
d7dc4c20-3fe7-5bf0-8f15-caedc8d877b0,DJ-GRO-BRD-GRE-025,Green Bell Pepper,groceries,,1.29,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_25
a3bf3046-8fca-5da1-941b-0f5b787fcdfc,DJ-GRO-BRD-GRE-026,Green Chili Pepper,groceries,,0.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_26
c3312494-d9f0-56d9-97ce-a6b742f73f31,DJ-GRO-BRD-HON-027,Honey Jar,groceries,,6.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_27
964c60e9-af65-5393-a35e-0da8f6bc2205,DJ-GRO-BRD-CRE-028,Ice Cream,groceries,,5.49,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_28
055315fc-35d2-5ed7-bbe4-e502e879cc7f,DJ-GRO-BRD-JUI-029,Juice,groceries,,3.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_29
604424bb-c41d-55ce-85ba-bbbb43faff1a,Dj-Gro-Brd-Kiw-030,Kiwi,groceries,,2.49,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_30
4ef7a65f-7386-5e33-b504-a2b099aea068,DJ-GRO-BRD-LEM-031,Lemon,groceries,,0.79,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_31
f538be85-a5fb-5f18-bd76-b1ffe57bbc7d,DJ-GRO-BRD-MIL-032,Milk,groceries,,3.49,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_32
6f797e89-ca41-5338-af69-5644393d2b29,DJ-GRO-BRD-MUL-033,Mulberry,groceries,,4.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_33
0b16f1f0-6e24-5eb7-a33b-01c32d80a525,DJ-GRO-BRD-NES-034,Nescafe Coffee,groceries,,7.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_34
c26e934f-64d3-5c05-94f6-a0abac0752a8,DJ-GRO-BRD-POT-035,Potatoes,groceries,,2.29,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_35
15ad89cd-fddd-5d68-a0a1-945171a4d09a,DJ-GRO-BRD-ONI-037,Red Onions,groceries,,1.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_37
76300eac-4943-5760-8cbc-76e949108f9a,DJ-GRO-BRD-RIC-038,Rice,grcoeries,,5.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_38
5615aba8-dbbb-5f2a-9485-bd961770841a,DJ-GRO-BRD-SOF-039,Soft Drinks,groceries,,1.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_39
4d4040c1-69f9-55c3-93bd-06b41a3e6eb2,DJ-GRO-BRD-STR-040,Strawberry,groceries,,3.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_40
5484a359-1edf-5af9-8f73-575c7bc03eb8,DJ-GRO-BRD-TIS-041,TISSUE PAPER BOX,groceries,,2.49,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_41
b780e26a-d5af-59ab-8829-a01ca684c1f6,DJ-GRO-BRD-WAT-042,Water,groceries,,0.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_42
48b4bbc2-b833-5a33-a7ec-f20ced52fc40,DJ-HOM-BRD-DEC-043,Decoration Swing,home-decoration,,59.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_43
6d4439c1-1300-5ca1-ab61-d3831788c804,DJ-HOM-BRD-FAM-044,family tree photo frame,home-decoration,,29.99,1,,2026-05-20 19:12:58,,aba96e8e-1650-4ee4-b217-cf94a4f8fc90,dummyjson,dj_prod_44
