order_id,customer_id,order_date,order_status,currency,order_total,created_at,updated_at,etl_batch_id,source_system,source_record_id
a424004e-95f6-4052-a39f-3f277f68191a,2de3acd2-4ddf-4b88-a316-795b2e3459f7,2025-01-14 00:00:00,Cancelled,EGP,1574.1400,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O1517
f69e82ca-cce6-4b63-92dd-f56396f4e543,7191f577-246a-4121-87e6-86404dc21e03,2024-08-25 00:00:00,Shipped,EGP,1633.8100,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O2735
571e5c86-12f9-4073-90a7-f641c8906ecc,6027cf63-ed0c-4bd4-8e6a-442939f26107,2024-08-28 00:00:00,Cancelled,EGP,2914.1600,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O1093
cb9a1c65-6638-4925-a6ef-f4814b70d586,4dd7228e-ecb2-40f5-ba92-229420e53d1c,2024-10-30 00:00:00,Pending,EGP,0.0000,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O631
0d20fad8-56d6-4675-a4e0-6aa9cd8c72ff,27ee5fd4-9cee-41a7-836a-1cd7d404d6de,2025-09-09 00:00:00,Cancelled,EGP,1012.0700,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O1409
f3cf31a5-c056-436e-a0b6-f22f8d9e636a,d1783d59-6a23-45ad-84e0-8e4d08938ce5,2026-04-14 00:00:00,Pending,,2029.2200,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O602
67795ee9-9217-4fe0-b81f-4d59a9d67064,be97783b-4cb5-44c7-a8f1-cfd050997254,2025-11-22 00:00:00,Pending,EGP,7692.9700,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O1672
ef6a2cb8-8d7a-471f-9c79-7635e3941964,6332ab5b-55ed-4bfd-a52b-b2441a2257a4,1998-01-27 00:00:00,Completed,USD,0.0000,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,nw_ord_10855
a571ee91-5431-4629-b50a-54f5340c70b2,beebba54-84aa-49b3-b14d-7ccc0c7d7c92,2025-10-25 00:00:00,Shipped,EGP,1385.8600,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O2968
2b27e59c-2635-478d-98db-a1b5c7ea7a6e,4c26c17d-7f44-454d-bb31-2780e7a322c1,2025-11-23 00:00:00,Cancelled,EGP,799.3900,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O604
d9a72e0f-7f12-45f0-9a2d-5dcc898c74d3,b4fcf357-d301-4346-8a1d-1e8fb4381866,2025-05-26 00:00:00,Cancelled,EGP,2863.3400,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O2517
f960c00e-8ae6-4317-9e66-52d05e96ff71,ccbb7d10-b31c-4bfe-8c34-75837fd5abc3,2026-07-03 00:00:00,Cancelled,EGP,6482.4800,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O2682
63fc5075-8a86-47a0-9e7a-e07a653fd1c7,3692888b-cf7c-43ed-aa2f-9898605c3a43,2025-06-30 00:00:00,Shipped,,8101.4400,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O394
deb3eff1-2d58-4818-8853-febe972ffcc8,c1056688-c500-416f-8952-b4d1e0bbe947,2024-11-14 00:00:00,Shipped,EGP,4812.5400,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O2819
6aef0e4b-6e1a-4b3e-aa62-7f94cf87c587,5a2725fe-cbb6-44cb-a567-61469a2c5601,2026-06-01 00:00:00,Cancelled,EGP,6072.7200,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O2863
e3956ba2-0729-4437-955c-085e247f8344,2ebe4aa4-aaf4-4edc-9e02-86b06b6d81ce,1996-10-21 00:00:00,,USD,0.0000,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,nw_ord_10334
5cf30532-c61d-4bd7-b12e-4a116e26af4f,f22f68fc-dd12-4a86-87a6-8126e43ad6b6,2026-01-04 00:00:00,Pending,EGP,5391.3800,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O1616
c686b1f6-27bf-4b03-b38c-4f3d3308741f,a3aadb00-43bf-4908-94b5-59485fa8114b,2025-06-21 00:00:00,Cancelled,EGP,1788.4500,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O2599
103c29de-703d-4d74-9909-b7a22efe54dc,a8db95dc-d832-4e9a-a6d9-facc75d13de1,2025-09-15 00:00:00,Cancelled,EGP,6044.1700,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O71
0943219d-ca6a-4f3a-8da0-f0e7da1588b4,8b13334e-5d6c-4e85-ba61-966a7fb40b58,2026-04-13 00:00:00,Shipped,EGP,4715.9300,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O2400
efa9eb2e-dd79-4385-acb7-6cdc39c0cf17,02ba4b30-3d89-49f5-9020-2b14020ba5da,1997-12-06 00:00:00,Completed,USD,0.0000,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,nw_ord_10566
6f5d0adc-d8be-4490-af18-487e394b90e2,829b4cec-fce1-4967-8a2f-57323e15bbe9,2024-09-13 00:00:00,Pending,EGP,5513.0100,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O106
defba9c0-58c1-4e60-89fd-2fde39d7395a,df447e66-ccb9-45d5-8568-761498328947,2024-10-17 00:00:00,Cancelled,EGP,7346.9500,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O2924
44ffc067-aaf8-4f64-8d58-59ccb9639c8e,53867e57-0702-4702-9969-92f62b04109b,2024-08-27 00:00:00,Shipped,EGP,9111.4300,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O1098
cdcf2582-24b2-44bb-a12a-c611a2fb73df,931ae7de-3d25-4bd5-833e-c8ae123c1f1b,2025-12-01 00:00:00,Cancelled,EGP,2119.5400,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O1007
bd3f972a-5334-4596-8b5e-6de68ab774e9,2e18dc96-2c3b-4a64-b00c-0cd812185d4f,2024-12-07 00:00:00,Shipped,EGP,7220.8200,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O1998
bf30beaa-c36b-49b7-aefb-efa8962973f3,cafabe0d-b8c3-4be2-884e-caec92b76e67,2024-03-11 00:00:00,Cancelled,EGP,7761.5400,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O963
967d0a5b-e796-4557-9812-0156eddb285c,6027cf63-ed0c-4bd4-8e6a-442939f26107,2024-08-10 00:00:00,Pending,EGP,8627.9400,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O2081
c0631771-9eac-4a45-a317-f2a7f4c3ddee,be356ca2-7993-4dda-a7c1-951cf004a2dc,2025-10-20 00:00:00,Pending,EGP,1930.2000,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O2964
8c303033-8525-4f26-a197-85350ab61fd4,c965e37b-819b-4872-87c9-9ba02a7f18be,2025-11-13 00:00:00,Shipped,EGP,139.3900,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O240
0fb4017f-8acf-4ebc-b28b-1cf351df5f23,8cbcbf7f-2db1-4b2d-aaec-99c4c2af6363,1998-03-26 00:00:00,Completed,USD,0.0000,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,nw_ord_10977
c60d187f-26f7-495b-a80e-58d9f166009d,cc36c097-6a9a-452f-8690-2e45dae3d5da,2024-10-06 00:00:00,Pending,EGP,3076.7200,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O611
9db25fa4-ed1c-4328-8ce5-bd67ca10df7f,99d7e98c-f100-4c7b-a6b6-3b5175854079,2025-03-30 00:00:00,Pending,EGP,609.4900,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O325
4c3f4cf7-2f19-4c2c-928b-fa7d32803a51,02c3ffe6-f850-40c6-9613-aaa79b5297d0,2024-04-07 00:00:00,Shipped,EGP,2262.7800,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O2839
11b8aaa2-b781-48d8-928c-17530a02ca46,04a38111-0c3e-4394-8971-7d108b6b8a12,2026-04-25 00:00:00,Shipped,EGP,3747.7600,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O132
4d73d294-6025-464e-81e4-9c3d16b39cd5,224ddaf3-3577-4ab8-873f-579dfb35ad2c,2026-09-03 00:00:00,Pending,EGP,4225.6900,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O2282
723d557b-0959-4913-901c-b7cba4924611,ae5e013b-70f2-40f0-864f-4ef8dcc7ee5f,2025-01-20 00:00:00,Pending,EGP,4561.2800,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O2975
d0782b14-59bf-4b60-8d5b-35a16e3a2699,8a3288c4-7b39-44e1-91c4-61a29536511e,2024-12-05 00:00:00,,EGP,7657.9800,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O1085
0884e87e-054a-4be6-9e25-426f3d4b8a6f,6342ad9f-aba7-43ac-8cdd-e2c7206f0252,2025-06-15 00:00:00,Pending,EGP,5429.7400,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O2219
ed1d19b7-10f5-43bc-a679-85211c3cf855,f5d7309a-8519-4e59-ab09-335c681a8bb6,2026-04-29 00:00:00,Completed,USD,100565.8600,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_cart_198
671227c2-4a6f-4458-90ee-27542135bf9f,0e671ebb-1a67-4868-a02e-82efd952d0eb,2025-03-17 00:00:00,Shipped,EGP,1359.4400,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O1835
a92e93c1-4110-486d-9f77-d9cdc6553216,86aa6a75-adc7-455c-b9bc-9840d491bd06,2026-09-02 00:00:00,Cancelled,EGP,9319.4300,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O1484
fdd956c2-d7d0-4462-9093-eb65a3639792,835b39a3-8143-4657-9c03-c021b27c20f1,2024-01-06 00:00:00,Shipped,EGP,6519.3300,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O2941
2688795e-32c4-46be-a2c7-331a7c9ee824,a9566786-a7e2-4b9e-8644-a0e9a3b65484,2025-11-04 00:00:00,Pending,EGP,4957.9600,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O1316
bbd1cb3b-a27a-494e-8b56-08e0591cf2a2,3b3a63fc-619a-4796-98b8-0745058dfba2,2025-02-03 00:00:00,Shipped,EGP,7172.7800,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O16
07d66c65-23cb-4fa7-867d-6617f7407606,2269d23a-3f1c-496e-88fd-65f9337b9eae,2025-12-17 00:00:00,Shipped,EGP,8227.1600,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O2576
3cb01e5d-7990-4e2f-8aa2-f24c2ed97006,859e33da-a8e9-4083-868e-39920c31c9d2,2024-06-18 00:00:00,Pending,EGP,8207.6600,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O810
c1c54f8f-8bc6-4532-8796-a5c29c3a8c46,02ba4b30-3d89-49f5-9020-2b14020ba5da,1996-04-09 00:00:00,Completed,USD,0.0000,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,nw_ord_10297
f4911976-1d39-4392-aa7a-b74a078730c5,04a38111-0c3e-4394-8971-7d108b6b8a12,2025-05-05 00:00:00,Pending,EGP,0.0000,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O2190
31f47c5e-cebb-4f43-8dbe-df1b4e51e67b,2e331bac-35a5-4237-b10a-fdcfae22de30,2025-08-06 00:00:00,Pending,EGP,9442.6800,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O98
ba735f79-6ae0-40dd-afa7-d2ad12c470ee,46cb3565-837f-4203-971a-6f21a521a1d6,2025-11-23 00:00:00,Cancelled,EGP,6908.6200,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O996
2420e374-5743-4a4c-b615-8c0424e8b44b,a5c1369a-fba4-4887-b9eb-2c02ddc69af9,2024-08-31 00:00:00,Shipped,EGP,2523.1200,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O1781
fcb4cd28-2f3b-434f-be17-f14146e07266,e0e95ebd-90ae-4263-9773-a21c884c307e,2025-05-03 00:00:00,Shipped,EGP,4092.5900,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O913
12d84b8b-7a81-4e7a-987c-002bf71fce4e,bd3ffd2b-e71e-4b9e-88ef-5fa2b7c5793d,2026-01-30 00:00:00,Pending,EGP,2349.6200,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O1653
80da4ba4-58d3-4e31-be32-3605ff86676a,3e5911a1-7bc8-4ce2-93e1-5efd6d45e625,2025-05-22 00:00:00,Cancelled,EGP,6299.8000,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O2705
eb99d741-8ebc-495b-94ba-c359e2b37672,1eb116ec-e010-472b-ace6-932c4e7bf32d,2024-08-22 00:00:00,Shipped,EGP,9148.0700,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O741
f3f6731b-6ab0-452f-ba83-64e9c80185aa,30348750-cae6-46f1-a39b-19dd460a42f3,2025-09-06 00:00:00,Shipped,EGP,3563.7300,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O27
7bc33269-c506-4f28-87d6-16ab4db68338,d8d44f91-d6b6-4059-a122-83ac38ebd8d8,2025-05-05 00:00:00,,EGP,3451.7900,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O762
10cdc870-e4fe-4745-aba5-607f6f0a9fa1,3be6dbb6-1dbc-4377-a449-fb5478538c2a,2026-03-25 00:00:00,Pending,EGP,2545.9700,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O381
a7941bfa-2557-49d1-9bdf-902df08cbdd0,b56a5b76-4675-44a9-af70-d9b68ef61aa4,2025-06-07 00:00:00,,EGP,2324.3400,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O2277
aa9a2a8c-fd5f-4080-8bf2-bc024ec5cb41,d00f4beb-0c5f-4107-9497-522931a95e41,2025-10-05 00:00:00,Cancelled,EGP,1145.0600,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O858
a091b950-faeb-4d35-83c0-d097e27049b2,f5338c9a-fd48-4917-b981-5665b99d49a5,2025-02-04 00:00:00,Shipped,EGP,9202.3900,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O47
74a847d5-d9f4-4560-9dfb-ee2c20518cb1,201c44ed-c767-462a-8a12-aa0a1600e8c8,2024-06-24 00:00:00,Shipped,EGP,4431.6000,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O2482
3bfd978f-640c-4f68-8dec-d92913afcad5,5c0697a7-0060-4fb6-baf1-5a65109c1c41,2026-04-29 00:00:00,Completed,USD,128964.8700,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_cart_78
0c8546b8-5c5d-46d2-964f-5b2985cc1a9f,10f61a73-f047-4dda-be87-5634dd4b4548,2024-08-12 00:00:00,Cancelled,EGP,3958.6200,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O1183
0be70b36-e7b8-4a9e-8e33-69c3aab12fa2,59e1794e-1d91-4e3b-84e5-66e5785d15c8,2026-02-26 00:00:00,Shipped,EGP,4458.9400,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O1385
7beef252-4a3a-4f69-bb2e-76ba2170d4f0,ee034e81-6e3f-415b-a88a-c0101427eb1a,2025-10-19 00:00:00,Cancelled,EGP,4804.1100,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O2933
e7af5f02-5223-4c0d-ad08-fffeecaa76fc,916ac13f-0b8b-4bff-a039-83054eff5381,2024-11-25 00:00:00,Shipped,EGP,5924.0500,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O131
b184b97a-a464-44ed-a377-34b17942c443,1eb116ec-e010-472b-ace6-932c4e7bf32d,2025-09-15 00:00:00,Pending,EGP,358.4400,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O1422
52fd7bd5-f3a9-47c4-a994-3aeb41b0f87b,c69ae60e-674a-4d91-8412-e9cb736c1754,2026-08-01 00:00:00,Shipped,EGP,4655.0000,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O412
8689e159-1115-4cc4-9557-9cd401458b93,4bda52bd-8e95-4b68-8066-f17d80869556,2025-02-04 00:00:00,Cancelled,EGP,9651.4700,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O2356
953ee392-0148-43b8-98da-bea1f0d1e144,2b739b40-47ea-4ff4-bec0-e29e12f1e307,2024-12-21 00:00:00,Cancelled,EGP,2216.1700,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O1494
a2e56732-348a-4841-bf4b-07bd5587fd26,05a1b216-a73e-4057-b2e4-e7fd7086ec2f,2026-04-29 00:00:00,Completed,USD,9141.3300,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_cart_116
e2333f25-f672-4574-ab0b-e5b846921013,5488afaf-38d8-44f1-b0dc-70442d0f49a5,2024-09-12 00:00:00,Pending,EGP,7784.6900,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O291
b9e7e9c9-0b70-40d3-82f1-1d0c58749df2,b07777a7-2a20-466f-a7fc-23e6aed9f071,2024-05-23 00:00:00,Cancelled,EGP,7556.7800,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,O149
f450db7b-2c50-44f1-8603-a5a2e09c6dee,d3c2f4ce-c37b-418d-8b33-e9848cfcd9fc,1998-04-05 00:00:00,Completed,USD,0.0000,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,nw_ord_11067
